Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.2-185.125.190.39-43352-80-6,172.18.0.2,43352,185.125.190.39,80,6,28/11/2023 05:03:57 PM,811,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2466.091245376079,811.0,0.0,811.0,811.0,0,0,0,0,0,811.0,811.0,0.0,811.0,811.0,0,0,0,0,0,64,0.0,2466.091245376079,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43236-80-6,172.18.0.2,43236,185.125.190.39,80,6,28/11/2023 05:03:55 PM,449,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4454.342984409799,449.0,0.0,449.0,449.0,0,0,0,0,0,449.0,449.0,0.0,449.0,449.0,0,0,0,0,0,64,0.0,4454.342984409799,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43378-80-6,185.125.190.39,80,172.18.0.2,43378,6,28/11/2023 05:03:58 PM,412,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7281.553398058252,206.0,277.18585822512665,402.0,10.0,0,0,0,0,0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,32,64,2427.1844660194174,4854.368932038835,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43164-80-6,172.18.0.2,43164,185.125.190.39,80,6,28/11/2023 05:03:53 PM,851,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2350.1762632197415,851.0,0.0,851.0,851.0,0,0,0,0,0,851.0,851.0,0.0,851.0,851.0,0,0,0,0,0,64,0.0,2350.1762632197415,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43264-80-6,172.18.0.2,43264,185.125.190.39,80,6,28/11/2023 05:03:56 PM,710,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2816.9014084507044,710.0,0.0,710.0,710.0,0,0,0,0,0,710.0,710.0,0.0,710.0,710.0,0,0,0,0,0,64,0.0,2816.9014084507044,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43192-80-6,185.125.190.39,80,172.18.0.2,43192,6,28/11/2023 05:03:53 PM,411,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.2700729927,205.5,276.4787514439401,401.0,10.0,0,0,0,0,0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,32,64,2433.0900243309,4866.1800486618,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59156-80-6,172.18.0.2,59156,185.125.190.39,80,6,28/11/2023 05:04:02 PM,751,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2663.1158455392806,751.0,0.0,751.0,751.0,0,0,0,0,0,751.0,751.0,0.0,751.0,751.0,0,0,0,0,0,64,0.0,2663.1158455392806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43322-80-6,172.18.0.2,43322,185.125.190.39,80,6,28/11/2023 05:03:57 PM,384,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5208.333333333333,384.0,0.0,384.0,384.0,0,0,0,0,0,384.0,384.0,0.0,384.0,384.0,0,0,0,0,0,64,0.0,5208.333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43214-80-6,172.18.0.2,43214,185.125.190.39,80,6,28/11/2023 05:03:54 PM,410,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4878.048780487805,410.0,0.0,410.0,410.0,0,0,0,0,0,410.0,410.0,0.0,410.0,410.0,0,0,0,0,0,64,0.0,4878.048780487805,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43372-80-6,172.18.0.2,43372,185.125.190.39,80,6,28/11/2023 05:03:58 PM,437,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4576.659038901602,437.0,0.0,437.0,437.0,0,0,0,0,0,437.0,437.0,0.0,437.0,437.0,0,0,0,0,0,64,0.0,4576.659038901602,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43248-80-6,172.18.0.2,43248,185.125.190.39,80,6,28/11/2023 05:03:55 PM,539,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3710.575139146568,539.0,0.0,539.0,539.0,0,0,0,0,0,539.0,539.0,0.0,539.0,539.0,0,0,0,0,0,64,0.0,3710.575139146568,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-47110-80-6,172.18.0.2,47110,185.125.190.39,80,6,28/11/2023 05:03:50 PM,696,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2873.5632183908046,696.0,0.0,696.0,696.0,0,0,0,0,0,696.0,696.0,0.0,696.0,696.0,0,0,0,0,0,64,0.0,2873.5632183908046,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43276-80-6,172.18.0.2,43276,185.125.190.39,80,6,28/11/2023 05:03:56 PM,538,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3717.4721189591082,538.0,0.0,538.0,538.0,0,0,0,0,0,538.0,538.0,0.0,538.0,538.0,0,0,0,0,0,64,0.0,3717.4721189591082,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43400-80-6,172.18.0.2,43400,185.125.190.39,80,6,28/11/2023 05:03:59 PM,820,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2439.0243902439024,820.0,0.0,820.0,820.0,0,0,0,0,0,820.0,820.0,0.0,820.0,820.0,0,0,0,0,0,64,0.0,2439.0243902439024,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43176-80-6,172.18.0.2,43176,185.125.190.39,80,6,28/11/2023 05:03:53 PM,453,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4415.0110375275935,453.0,0.0,453.0,453.0,0,0,0,0,0,453.0,453.0,0.0,453.0,453.0,0,0,0,0,0,64,0.0,4415.0110375275935,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43338-80-6,172.18.0.2,43338,185.125.190.39,80,6,28/11/2023 05:03:57 PM,422,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4739.336492890995,422.0,0.0,422.0,422.0,0,0,0,0,0,422.0,422.0,0.0,422.0,422.0,0,0,0,0,0,64,0.0,4739.336492890995,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43392-80-6,172.18.0.2,43392,185.125.190.39,80,6,28/11/2023 05:03:59 PM,456,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4385.964912280701,456.0,0.0,456.0,456.0,0,0,0,0,0,456.0,456.0,0.0,456.0,456.0,0,0,0,0,0,64,0.0,4385.964912280701,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43220-80-6,172.18.0.2,43220,185.125.190.39,80,6,28/11/2023 05:03:55 PM,1317,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1518.602885345482,1317.0,0.0,1317.0,1317.0,0,0,0,0,0,1317.0,1317.0,0.0,1317.0,1317.0,0,0,0,0,0,64,0.0,1518.602885345482,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43376-80-6,172.18.0.2,43376,185.125.190.39,80,6,28/11/2023 05:03:58 PM,921,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2171.5526601520087,921.0,0.0,921.0,921.0,0,0,0,0,0,921.0,921.0,0.0,921.0,921.0,0,0,0,0,0,64,0.0,2171.5526601520087,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59126-80-6,185.125.190.39,80,172.18.0.2,59126,6,28/11/2023 05:04:01 PM,408,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352.941176470588,204.0,272.94321753800733,397.0,11.0,0,0,0,0,0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,32,64,2450.9803921568628,4901.9607843137255,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59118-80-6,172.18.0.2,59118,185.125.190.39,80,6,28/11/2023 05:04:01 PM,330,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6060.606060606061,330.0,0.0,330.0,330.0,0,0,0,0,0,330.0,330.0,0.0,330.0,330.0,0,0,0,0,0,64,0.0,6060.606060606061,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-192.168.65.7-38450-53-17,172.18.0.2,38450,192.168.65.7,53,17,28/11/2023 05:03:49 PM,11482,0,2,0.0,242.0,0,0,0,0,206.0,36.0,121.0,120.20815280171308,21076.46751437032,174.1856819369448,11482.0,0.0,11482.0,11482.0,0,0,0,0,0,11482.0,11482.0,0.0,11482.0,11482.0,0,0,0,0,0,16,0.0,174.1856819369448,36.0,206.0,92.66666666666666,98.14954576223637,9633.333333333332,0,0,0,0,0,0,0,0,0.0,139.0,0.0,121.0,0,0,0,0,0,0,0,0,2,242,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59142-80-6,172.18.0.2,59142,185.125.190.39,80,6,28/11/2023 05:04:02 PM,922,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2169.1973969631235,922.0,0.0,922.0,922.0,0,0,0,0,0,922.0,922.0,0.0,922.0,922.0,0,0,0,0,0,64,0.0,2169.1973969631235,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
